event_id,category_id,name,time
vrghkmywfbkc,34,SGA Meeting,2017-03-27 17:45:00
237854841,34,Student Leadership Academy Meeting,2017-03-27 15:00:00
sggglmywfbgc,34,Make Nashville - Community build night / Open house / Free and open to everyone,2017-03-24 23:00:00
236488266,34,.NET Programming Introduction,2017-03-21 20:00:00
236487657,34,Computer Science Principles: Programming,2017-03-21 15:00:00
236471800,34,SGA Debate and Forum,2017-03-20 16:00:00
sggglmywfbwb,34,Make Nashville - Community build night / Open house / Free and open to everyone,2017-03-17 23:00:00
236487357,34,Blender Essential Training (2 of 2),2017-03-16 20:00:00
236487189,34,Careers in the Game Industry,2017-03-16 16:00:00
236487145,34,Publishing on LinkedIn for College Students and Young Professionals,2017-03-16 15:30:00
236486852,34,Understanding Audio and Music Production Careers,2017-03-16 15:00:00
236487310,34,Blender Essential Training (1 of 2),2017-03-14 20:00:00
236487467,34,UX Design Tools: InVision,2017-03-14 15:30:00
236487405,34,From Art Making to Art Thinking,2017-03-14 15:00:00
vrghkmywfbrb,34,SGA Meeting,2017-03-13 17:45:00
237854787,34,Student Leadership Academy Meeting,2017-03-13 15:00:00
sggglmywfbnb,34,Make Nashville - Community build night / Open house / Free and open to everyone,2017-03-11 00:00:00
dcgglmywfbmb,34,Free 3D Thursday at Make Nashville!,2017-03-10 00:30:00
236471593,34,Spring Break!,2017-03-06 06:00:00
sggglmywfbfb,34,Make Nashville - Community build night / Open house / Free and open to everyone,2017-03-04 00:00:00
236486570,34,Programming for Non-Programmers: iOS 10 and Swift,2017-03-02 21:00:00
236486515,34,Learning C# for Unity Game Development,2017-03-02 16:00:00
237537068,34,Danny James Live!,2017-02-28 16:00:00
sggglmywdbgc,34,Make Nashville - Community build night / Open house / Free and open to everyone,2017-02-25 00:00:00
dcgglmywdbfc,34,Free 3D Thursday at Make Nashville!,2017-02-24 00:30:00
236486156,34,Word 2016 Advanced Tips and Tricks,2017-02-23 16:00:00
236486064,34,Producing Electronic Music in Logic Pro X,2017-02-21 21:00:00
236483619,34,College Prep: Writing a Stong Essay,2017-02-21 16:00:00
lmghkmywdbbc,34,SGA Meeting,2017-02-20 06:45:00
sggglmywdbwb,34,Make Nashville - Community build night / Open house / Free and open to everyone,2017-02-18 00:00:00
236480806,34,Foundations of Digital Audio,2017-02-16 21:00:00
236482025,34,Up and Running with Arduino,2017-02-16 16:00:00
236481486,34,Raspberry Pi GPIO In Depth,2017-02-14 21:00:00
236480611,34,Social Media Marketing for Small Business,2017-02-14 17:00:00
236480551,34,Learn Instagram: The Basics,2017-02-14 16:00:00
sggglmywdbnb,34,Make Nashville - Community build night / Open house / Free and open to everyone,2017-02-11 00:00:00
dcgglmywdbmb,34,Free 3D Thursday at Make Nashville!,2017-02-10 00:30:00
236480455,34,AutoCAD Electrical Essential Training (1 of 2),2017-02-07 21:00:00
236480370,34,Up and Running with 3D Printing,2017-02-07 16:00:00
lmghkmywdbjb,34,SGA Meeting,2017-02-06 06:45:00
sggglmywdbfb,34,Make Nashville - Community build night / Open house / Free and open to everyone,2017-02-04 00:00:00
236480327,34,Universal Principles of Design,2017-02-02 21:00:00
236472149,34,Switching from Windows 10 to Mac,2017-01-31 21:00:00
236472227,34,Learn Fusion 360: The Basics,2017-01-31 16:00:00
sggglmywcbkc,34,Make Nashville - Community build night / Open house / Free and open to everyone,2017-01-28 00:00:00
dcgglmywcbjc,34,Free 3D Thursday at Make Nashville!,2017-01-27 00:30:00
236471937,34,3D Content Creation for Virtual Reality,2017-01-26 21:00:00
236471713,34,Welcome Day!,2017-01-26 17:00:00
236469113,34,Film Presentation - First Freedom: The Fight For Religious Liberty,2017-01-24 16:00:00
lmghkmywcbfc,34,SGA Meeting,2017-01-23 06:45:00
sggglmywcbbc,34,Make Nashville - Community build night / Open house / Free and open to everyone,2017-01-21 00:00:00
236468444,34,Leadership Recharge,2017-01-19 21:00:00
236465392,34,Danny James Live (Free Concert),2017-01-19 16:00:00
sggglmywcbrb,34,Make Nashville - Community build night / Open house / Free and open to everyone,2017-01-14 00:00:00
dcgglmywcbqb,34,Free 3D Thursday at Make Nashville!,2017-01-13 00:30:00
236744354,34,Welding Workshop,2017-01-07 16:00:00
241278527,34,July K8s Meetup,2017-07-20 23:15:00
240551627,34,Nashville Kubernetes June Meetup - K8s Performance Testing,2017-06-28 22:45:00
239425567,34,K8s May Meetup,2017-05-10 23:00:00
237251649,34,Topic: OpenShift & Atomic. Speaker: Kent Perrier from RedHat,2017-02-17 00:15:00
234976094,34,Learn about Kubernetes 1.5 Highlights,2017-01-06 00:00:00
234976026,34,Lifeway's Journey with Kubernetes,2016-11-16 00:15:00
233285500,34,First Meetup - Intro to K8s & Business case,2016-09-28 22:45:00
239663013,4,Annual Tour of Spiral Ridge Permaculture,2017-05-06 15:00:00
242551476,34,SLGDN Meetup // Aimee Knight,2017-09-21 22:30:00
240663370,34,SLGDN Meetup // Robyn Mace,2017-08-10 22:30:00
240663282,34,SLGDN Meetup // Kyle Welch,2017-07-20 22:30:00
240906801,34,Field Trip w/ Genealogical Society,2017-07-15 18:00:00
238325575,34,Case Study: Google's Sprint Process,2017-04-12 22:30:00
237350570,34,Field Trip w/ Genealogical Society,2017-03-18 18:00:00
237123675,34,SLGDN Meetup,2017-02-22 23:30:00
236793591,34,Field Trip with Mid-Tenn Genealogical Society to TSLA,2017-01-21 19:00:00
236198154,34,Initial Commit (our first meetup),2017-01-05 23:30:00
flcfmnywnblc,11,The Lab,2017-10-28 19:00:00
242895968,11,2nd Annual Halloween Party!,2017-10-28 15:30:00
dgrxfnywnbkc,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-10-28 00:00:00
przlknywnbcc,11,Hudson's Game Night,2017-10-21 19:00:00
dgrxfnywnbbc,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-10-21 00:00:00
tvztqnywnbsb,11,The Rise of Tiamat,2017-10-14 19:00:00
dgrxfnywnbrb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-10-14 00:00:00
msczrnywnbkb,11,Kings of the Collapse,2017-10-07 17:00:00
lmfwrnywnbkb,11,Figurine Painting with Al!,2017-10-07 17:00:00
dgrxfnywnbjb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-10-07 00:00:00
242808543,11,VOTE! For Future Campaigns and Events!,2017-10-01 00:00:00
243547784,11,Rise of Tiamat,2017-09-30 19:00:00
dgrxfnywmbmc,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-09-30 00:00:00
flcfmnywmbfc,11,The Lab,2017-09-23 19:00:00
przlknywmbvb,11,Hudson's Game Night,2017-09-16 19:00:00
dgrxfnywmbtb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-09-16 00:00:00
tvztqnywmbmb,11,The Rise of Tiamat,2017-09-09 19:00:00
243098208,11,D&D 5e One-shot,2017-09-09 17:00:00
dgrxfnywmblb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-09-09 00:00:00
fkcfmnywmbdb,11,The Lab,2017-09-02 19:00:00
mjldxmywmbdb,11,Figurine Painting with Al!,2017-09-02 17:00:00
dgrxfnywmbcb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-09-02 00:00:00
240919172,11,Meeting for Second Annual Halloween Party,2017-08-27 22:00:00
flcfmnywlbjc,11,The Lab,2017-08-26 19:00:00
mjldxmywlbjc,11,Figurine Painting with Al!,2017-08-26 17:00:00
dgrxfnywlbhc,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-08-26 00:00:00
przlknywlbzb,11,Hudson's Game Night,2017-08-19 19:00:00
239637307,11,Solar Eclipse Festival At Adventure Science Center,2017-08-19 13:30:00
nklfnnywlbqb,11,Curse of Strahd,2017-08-12 19:00:00
mjldxmywlbqb,11,Figurine Painting with Al!,2017-08-12 17:00:00
dgrxfnywlbpb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-08-12 00:00:00
240895559,11,The Rise of Tiamat,2017-08-05 19:00:00
dgrxfnywlbgb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-08-05 00:00:00
fkcfmnywkbmc,11,The Lab,2017-07-29 19:00:00
mjldxmywkbmc,11,Figurine Painting with Al!,2017-07-29 17:00:00
dgrxfnywkbcc,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-07-22 00:00:00
cqxqhnywkbtb,11,Curse of Strahd,2017-07-15 19:00:00
241210984,11,The Lab,2017-07-15 19:00:00
mjldxmywkbtb,11,Figurine Painting with Al!,2017-07-15 17:00:00
dgrxfnywkbsb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-07-15 00:00:00
dgrxfnywkbkb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-07-08 00:00:00
cqxqhnywkbcb,11,Curse of Strahd,2017-07-01 19:00:00
241211008,11,The Lab,2017-07-01 19:00:00
dgrxfnywjbnc,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-07-01 00:00:00
dgrxfnywjbfc,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-06-24 00:00:00
rlkdvmywjbwb,11,The Lab,2017-06-17 19:00:00
cqxqhnywjbwb,11,Curse of Strahd,2017-06-17 19:00:00
mjldxmywjbwb,11,Figurine Painting with Al!,2017-06-17 17:00:00
dgrxfnywjbvb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-06-17 00:00:00
hjqvfnywjbrb,11,Online Princes of Apocalypse,2017-06-13 23:00:00
dgrxfnywjbmb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-06-10 00:00:00
hjqvfnywjbjb,11,Online Princes of Apocalypse,2017-06-06 23:00:00
240465040,11,Curse of Strahd,2017-06-03 19:00:00
mjldxmywjbfb,11,Figurine Painting with Al!,2017-06-03 17:00:00
vkqlvmywhbjc,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-05-27 00:00:00
rlkdvmywhbbc,11,Numenera and Mutants & Masterminds Workshop,2017-05-20 19:00:00
239972195,11,Curse of Strahd,2017-05-20 19:00:00
mjldxmywhbbc,11,Figurine Painting with Al!,2017-05-20 17:00:00
239786486,11,Renaissance Festival,2017-05-20 14:00:00
vkqlvmywhbzb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-05-20 00:00:00
wqnxnmywhbrb,11,Adventures In Pathfinder!,2017-05-13 19:00:00
vkqlvmywhbqb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-05-13 00:00:00
238032059,11,Magic The Gathering Pro Tour,2017-05-12 13:00:00
rlkdvmywhbjb,11,Mutants and Masterminds,2017-05-06 19:00:00
239762836,11,Curse of Strahd,2017-05-06 19:00:00
mjldxmywhbjb,11,Figurine Painting with Al!,2017-05-06 17:00:00
wqnxnmywgbmc,11,Adventures In Pathfinder!,2017-04-29 19:00:00
239314956,11,Curse of Strahd,2017-04-22 19:00:00
mjldxmywgbdc,11,Figurine Painting with Al!,2017-04-22 17:00:00
vkqlvmywgbcc,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-04-22 00:00:00
wqnxnmywgbtb,11,Adventures In Pathfinder!,2017-04-15 19:00:00
vkqlvmywgbsb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-04-15 00:00:00
rlkdvmywgblb,11,Little Red Riding Disaster,2017-04-08 19:00:00
238884860,11,Figure Painting For Dummies!,2017-04-08 17:00:00
238989325,11,Curse of Strahd,2017-04-08 07:00:00
vkqlvmywgbkb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-04-08 00:00:00
vkqlvmywfbpc,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-04-01 00:00:00
238520955,11,Curse of Strahd,2017-03-25 19:00:00
fbkfgmywfbgc,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-03-25 00:00:00
wqnxnmywfbxb,11,Adventures In Pathfinder!,2017-03-18 19:00:00
fbkfgmywfbwb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-03-18 00:00:00
238306138,11,Curse of Strahd,2017-03-11 20:00:00
237829475,11,Mill Creek Baptist Church Medical Dental Unit,2017-03-11 15:00:00
fbkfgmywfbnb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-03-11 01:00:00
wqnxnmywfbgb,11,Hoard Of The Dragon Queen,2017-03-04 20:00:00
fbkfgmywfbfb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-03-04 01:00:00
237815088,11,Curse of Strahd,2017-02-25 20:00:00
237959370,11,Anauroch Update Meeting,2017-02-25 19:30:00
fbkfgmywdbgc,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-02-25 01:00:00
wqnxnmywdbxb,11,Hoard Of The Dragon Queen,2017-02-18 20:00:00
fbkfgmywdbwb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-02-18 01:00:00
237461270,11,Curse of Strahd,2017-02-11 20:00:00
fbkfgmywdbnb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-02-11 01:00:00
237100314,11,Hoard Of The Dragon Queen,2017-02-04 20:00:00
fbkfgmywdbfb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-02-04 01:00:00
236926586,11,Curse of Strahd,2017-01-28 20:00:00
fbkfgmywcbkc,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-01-28 01:00:00
236933705,11,Hoard Of The Dragon Queen,2017-01-21 20:00:00
fbkfgmywcbbc,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-01-21 01:00:00
236449293,11,Curse of Strahd,2017-01-14 20:00:00
fbkfgmywcbrb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-01-14 01:00:00
236282143,11,Hoard Of The Dragon Queen,2017-01-07 20:00:00
fbkfgmywcbjb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2017-01-07 01:00:00
236399029,11,New Year's Eve!,2017-01-01 00:00:00
236449280,11,Curse of Strahd (1pm),2016-12-31 19:00:00
fbkfgmyvqbnc,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2016-12-31 01:00:00
236164191,11,One Shot Christmas,2016-12-24 19:00:00
fbkfgmyvqbfc,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2016-12-24 01:00:00
236282139,11,Hoard Of The Dragon Queen,2016-12-17 20:00:00
fbkfgmyvqbvb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2016-12-17 01:00:00
236054586,11,Curse of Strahd,2016-12-10 20:00:00
fbkfgmyvqbmb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2016-12-10 01:00:00
235579389,11,Hoard Of The Dragon Queen,2016-12-03 20:00:00
fbkfgmyvqbdb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2016-12-03 01:00:00
fbkfgmyvpbhc,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2016-11-26 01:00:00
235490282,11,Curse Of Strahd,2016-11-19 20:00:00
fbkfgmyvpbxb,11,Adventures in Eldworld:  Second Edition AD&D (Hermitage area),2016-11-19 01:00:00
235180994,11,Hoard Of The Dragon Queen,2016-11-12 20:00:00
235180967,11,Curse Of Strahd,2016-11-05 19:00:00
234626454,11,The Haunted Gathering Of Adventurers,2016-10-29 19:00:00
234624880,11,The Gathering Of Adventurers,2016-10-22 19:00:00
234382807,11,The Gathering Of Adventurers,2016-10-15 19:00:00
234382864,11,The Gathering Of Adventurers,2016-10-08 19:00:00
234129513,11,The Gathering Of Adventurers,2016-10-01 18:30:00
234146898,11,The Meeting,2016-09-25 00:00:00
234301662,11,Gathering Of Adventurers,2016-09-24 18:30:00
234007564,11,Adventures In The Library,2016-09-20 22:00:00
233974915,11,The Meeting,2016-09-11 20:00:00
243606594,32,Last meet up of 2017. The water is still warm !,2017-10-01 18:30:00
243606522,32,"Last chance for newbies pick ups at 8, 11 and ",2017-09-30 13:00:00
243317951,32,The water isn't getting any warmer,2017-09-16 19:00:00
242910037,32,"Labor Day ride, we have room for 6. Pickups at 7, 1030 ",2017-09-04 12:00:00
242913097,32,Sunday run,2017-09-03 15:00:00
242722902,32,Member list clean up,2017-08-21 22:00:00
242467160,32,Saturday sunset run,2017-08-12 19:45:00
242244034,32,Friday night run ,2017-08-04 22:00:00
241990266,32,"Newbie day. If you haven't made it out this year , join us!",2017-07-29 18:00:00
241987859,32,Hump day ride,2017-07-26 20:00:00
241915366,32,Sunset heat wave run. One Pick up at 5pm sharp,2017-07-22 22:00:00
241599334,32,Friday run pick ups 2 pm and 530pm ,2017-07-14 17:00:00
241193224,32,4th of July fun,2017-07-04 15:00:00
241193214,32,Sunset run ,2017-07-03 22:00:00
241027632,32,Sunday ride,2017-06-25 15:00:00
240955466,32,Saturday ,2017-06-24 15:00:00
240955443,32,Friday night run/cancelled due to weather,2017-06-23 22:00:00
240608675,32,"Pick ups at 7 ,1030, and 1",2017-06-10 12:00:00
240527237,32,Strawberry moon run/ full boat ,2017-06-09 21:30:00
240527224,32,Wednesday sunset ride,2017-06-07 21:30:00
239898019,32,Memorial Day ride,2017-05-29 12:00:00
239897996,32,Sunday ride,2017-05-28 15:00:00
239897984,32,Memorial Day kick off,2017-05-27 12:00:00
239897974,32,Sunset ride,2017-05-26 22:00:00
239488136,32,Sunday all day,2017-04-30 13:00:00
239086990,32,Easter run!  Bring a wetsuit. ,2017-04-15 14:00:00
236988852,32,Boat show after party,2017-01-22 01:00:00
235556951,32,2nd last run of the year,2016-11-18 18:00:00
235077456,32,Bring a wetsuit,2016-10-30 15:00:00
235113265,32,85 degrees in October?,2016-10-29 15:00:00
234865891,32,Member list clean up,2016-10-25 00:00:00
234756704,32,"Cancelled,  sorry",2016-10-22 16:00:00
233806766,32,Full moon ride,2016-09-16 22:00:00
234004804,32,Sunday ride pick ups at 8 and 12,2016-09-11 13:00:00
233590057,32,Labour day party ,2016-09-05 14:00:00
233590050,32,Sunday all day,2016-09-04 15:00:00
233590038,32,Pick ups at 10 am,2016-09-03 15:00:00
233699745,32,Sunset ride,2016-09-02 21:30:00
233576001,32,After work sunset ride ,2016-08-25 22:00:00
233557343,32,After work ride,2016-08-24 22:00:00
233375601,32,All day ride pick ups at 6am and 10 am,2016-08-21 11:00:00
233378110,32,After work run,2016-08-17 21:00:00
233275847,32,Sunday all day trip pick ups at 6 am and 11,2016-08-14 11:00:00
233275938,32,Please read,2016-08-11 12:00:00
233257188,32,Last minute ride. Anyone free?,2016-08-10 22:00:00
232989903,32,Sunday ride,2016-08-07 13:00:00
233106673,32,Please read. ,2016-08-04 12:00:00
233025454,32,The basic membership will not allow me to add anyone else.,2016-08-02 00:00:00
232650387,32,Short sat am run,2016-07-16 12:45:00
232551743,32,After work Sunset ride . ,2016-07-14 22:45:00
232416636,32,Sunday run,2016-07-10 11:00:00
232416610,32,Saturday early run,2016-07-09 11:00:00
232416588,32,Sunset ride,2016-07-08 21:00:00
231933095,32,4th of July party,2016-07-04 12:00:00
231933088,32,Sunday all day ,2016-07-03 11:00:00
231933082,32,All day ,2016-07-02 11:00:00
231933067,32,Sunset ride,2016-06-24 21:00:00
231889431,32,Saturday ride,2016-06-18 11:00:00
231588744,32,All day session ,2016-06-11 12:00:00
231491825,32,Air show ride,2016-06-05 15:00:00
230095116,32,Smyrna air show from the water. Sky writing and the blue Angels .,2016-06-04 13:00:00
231193003,32,Memorial day ride,2016-05-30 13:00:00
231276887,32,Sunday ride,2016-05-29 14:00:00
231276919,32,Saturday ride,2016-05-28 14:00:00
231426830,32,"Friday night surf session, let's load the boat up!",2016-05-27 20:00:00
230579558,32,All day session ,2016-05-22 14:30:00
231042386,32,Sunday ,2016-05-15 13:00:00
231042369,32,Early run,2016-05-14 13:00:00
230520411,32,Mother's Day ride,2016-05-08 19:30:00
230579459,32,Sunday fun day,2016-05-01 15:00:00
230579454,32,Sat all day,2016-04-30 15:30:00
230579447,32,Friday after work,2016-04-29 20:00:00
230561308,32,After lunch run,2016-04-25 18:00:00
230121435,32,Cable park group,2016-04-23 17:00:00
229701157,32,Grand opening party at four corners marina ,2016-04-09 20:00:00
229875608,32,Weather permitting ,2016-04-02 17:00:00
228966347,32,April fools,2016-04-01 17:00:00
229941283,32,Afternoon run,2016-03-30 21:00:00
243926727,2,Wednesday Morning Coffee,2017-10-25 15:00:00
243926976,2,Tuesday Happy Hour,2017-10-24 23:30:00
243650597,2,Wednesday Morning Coffee,2017-10-18 15:00:00
243650571,2,Wednesday Morning Coffee,2017-10-11 15:00:00
243461824,2,Wednesday Morning Coffee,2017-10-04 15:00:00
242962741,2,Wednesday Morning Coffee,2017-09-27 15:00:00
242962730,2,Wednesday Morning Coffee,2017-09-20 15:00:00
242962712,2,Wednesday Morning Coffee,2017-09-13 15:00:00
242962648,2,Wednesday Morning Coffee,2017-09-06 15:00:00
242412462,2,Wednesday Morning Coffee,2017-08-23 15:00:00
242412441,2,Wednesday Morning Coffee,2017-08-16 15:00:00
242091737,2,Driving Range Networking,2017-08-16 00:00:00
242226863,2,Wednesday Morning Coffee,2017-08-09 15:00:00
241846357,2,Tuesday Happy Hour,2017-08-08 23:00:00
241846327,2,Wednesday Morning Coffee,2017-08-02 15:00:00
241846298,2,Wednesday Morning Coffee,2017-07-26 15:00:00
241652957,2,Wednesday Morning Coffee,2017-07-19 15:00:00
240969868,2,Monday Happy Hour,2017-07-17 23:00:00
241374421,2,Wednesday Morning Coffee,2017-07-12 15:00:00
241117724,2,Thursday Morning Coffee,2017-07-06 15:00:00
240937333,2,Friday Afternoon Coffee,2017-06-23 18:30:00
240579408,2,Tuesday Happy Hour,2017-06-20 23:00:00
240615423,2,Morning Coffee Networking,2017-06-14 15:00:00
240461799,2,Morning Coffee Networking,2017-06-07 15:00:00
240084834,2,Monday Happy Hour,2017-06-05 22:30:00
240277981,2,Afternoon Coffee Networking,2017-06-02 19:00:00
240084913,2,Morning Coffee Networking,2017-05-31 15:00:00
240084798,2,Morning Coffee Networking,2017-05-25 13:30:00
239885582,2,Morning Coffee Networking,2017-05-18 13:30:00
239736105,2,Monday Happy Hour,2017-05-15 22:30:00
239736096,2,Morning Coffee Networking,2017-05-10 13:30:00
239356419,2,Networking Meeting,2017-05-04 17:45:00
239576001,2,Morning Coffee Networking,2017-05-04 13:30:00
239278300,2,Monday Happy Hour,2017-05-01 22:30:00
239278241,2,Networking Meeting,2017-04-27 17:45:00
239356386,2,Morning Coffee Networking,2017-04-27 13:30:00
239278222,2,Morning Coffee Networking,2017-04-20 13:30:00
238836764,2,Networking Meeting,2017-04-13 17:45:00
238993178,2,Morning Coffee Networking,2017-04-12 13:15:00
238993211,2,Monday Happy Hour,2017-04-10 22:30:00
238836696,2,Networking Meeting,2017-04-06 17:45:00
238836470,2,Morning Coffee Networking,2017-04-05 13:00:00
238774996,2,Monday Happy Hour,2017-04-03 22:30:00
238498245,2,Networking Meeting,2017-03-30 18:00:00
238648318,2,Morning Coffee Networking,2017-03-29 13:30:00
238648247,2,Monday Happy Hour,2017-03-27 22:30:00
238301893,2,Networking Meeting,2017-03-23 18:00:00
238498213,2,Morning Coffee Networking,2017-03-23 13:30:00
238417874,2,Happy Hour Monday,2017-03-20 22:30:00
238142931,2,Networking Meeting,2017-03-16 18:00:00
238266933,2,Morning Coffee Networking,2017-03-16 13:00:00
238266873,2,Monday Happy Hour,2017-03-13 22:30:00
238124968,2,Networking Meeting,2017-03-09 19:00:00
238221704,2,Morning Coffee,2017-03-08 14:00:00
238144615,2,Monday Happy Hour,2017-03-06 23:30:00
mcdznnywnbjc,2,Netwoking Today Intl - Green Hills,2017-10-26 15:00:00
kqsplnywnbhc,2,Networking Today Intl Cool Springs,2017-10-25 14:00:00
dnzwtmywnbgc,2,Business Networking Meeting,2017-10-24 14:00:00
mcdznnywnbzb,2,Netwoking Today Intl - Green Hills,2017-10-19 15:00:00
kqsplnywnbxb,2,Networking Today Intl Cool Springs,2017-10-18 14:00:00
dnzwtmywnbwb,2,Business Networking Meeting,2017-10-17 14:00:00
mcdznnywnbqb,2,Netwoking Today Intl - Green Hills,2017-10-12 15:00:00
kqsplnywnbpb,2,Networking Today Intl Cool Springs,2017-10-11 14:00:00
dnzwtmywnbnb,2,Business Networking Meeting,2017-10-10 14:00:00
mcdznnywnbhb,2,Let's Meet and Build Business Relationships!,2017-10-05 15:00:00
kqsplnywnbgb,2,Networking Today Intl Cool Springs,2017-10-04 14:00:00
dnzwtmywnbfb,2,Business Networking Meeting,2017-10-03 14:00:00
mcdznnywmblc,2,Green Hills,2017-09-28 15:00:00
kqsplnywmbkc,2,Networking Today Intl Cool Springs,2017-09-27 14:00:00
dnzwtmywmbjc,2,Business Networking Meeting,2017-09-26 14:00:00
mcdznnywmbcc,2,Let's Meet and Build Business Relationships!,2017-09-21 15:00:00
kqsplnywmbbc,2,Networking Today Intl Cool Springs,2017-09-20 14:00:00
dnzwtmywmbzb,2,Business Networking Meeting,2017-09-19 14:00:00
mcdznnywmbsb,2,Let's Meet and Build Business Relationships!,2017-09-14 15:00:00
kqsplnywmbrb,2,Networking Today Intl Cool Springs,2017-09-13 14:00:00
dnzwtmywmbqb,2,Business Networking Meeting,2017-09-12 14:00:00
mcdznnywmbkb,2,Let's Meet and Build Business Relationships!,2017-09-07 15:00:00
kqsplnywmbjb,2,Networking Today Intl Cool Springs,2017-09-06 14:00:00
dnzwtmywmbhb,2,Business Networking Meeting,2017-09-05 14:00:00
mcdznnywlbpc,2,Let's Meet and Build Business Relationships!,2017-08-31 15:00:00
kqsplnywlbnc,2,Networking Today Intl Cool Springs,2017-08-30 14:00:00
dnzwtmywlbmc,2,Business Networking Meeting,2017-08-29 14:00:00
mcdznnywlbgc,2,Let's Meet and Build Business Relationships!,2017-08-24 15:00:00
242601539,2,Networking Today Mixer,2017-08-23 21:00:00
kqsplnywlbfc,2,Networking Today Intl Cool Springs,2017-08-23 14:00:00
dnzwtmywlbdc,2,Business Networking Meeting,2017-08-22 14:00:00
mcdznnywlbwb,2,Let's Meet and Build Business Relationships!,2017-08-17 15:00:00
kqsplnywlbvb,2,Networking Today Intl Cool Springs,2017-08-16 14:00:00
dnzwtmywlbtb,2,Business Networking Meeting,2017-08-15 14:00:00
mcdznnywlbnb,2,Let's Meet and Build Business Relationships!,2017-08-10 15:00:00
kqsplnywlbmb,2,Networking Today Intl Cool Springs,2017-08-09 14:00:00
dnzwtmywlblb,2,Business Networking Meeting,2017-08-08 14:00:00
kqsplnywlbdb,2,Networking Today Intl Cool Springs,2017-08-02 14:00:00
dnzwtmywlbcb,2,Business Networking Meeting,2017-08-01 14:00:00
kqsplnywkbjc,2,Networking Today Intl Cool Springs,2017-07-26 14:00:00
dnzwtmywkbhc,2,Business Networking Meeting,2017-07-25 14:00:00
kqsplnywkbzb,2,Networking Today Intl Cool Springs,2017-07-19 14:00:00
dnzwtmywkbxb,2,Business Networking Meeting,2017-07-18 14:00:00
kqsplnywkbqb,2,Networking Today Intl Cool Springs,2017-07-12 14:00:00
dnzwtmywkbpb,2,Business Networking Meeting,2017-07-11 14:00:00
dnzwtmywkbgb,2,Business Networking Meeting,2017-07-04 14:00:00
dnzwtmywjbkc,2,Business Networking Meeting,2017-06-27 14:00:00
dnzwtmywjbbc,2,Business Networking Meeting,2017-06-20 14:00:00
dnzwtmywjbrb,2,Business Networking Meeting,2017-06-13 14:00:00
dnzwtmywjbjb,2,Business Networking Meeting,2017-06-06 14:00:00
dnzwtmywhbnc,2,Business Networking Meeting,2017-05-30 14:00:00
dnzwtmywhbfc,2,Business Networking Meeting,2017-05-23 14:00:00
